,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
矢板市,0.455468038,0.703802511,0.760719835,0.420936371,0.424499248,0.704692693,0.441368144,0.448870624,0.691105166,0.472727892,0.55539509,0.477344787,0.649385906,0.428977909,0.593412006,0.602536921,0.671339207
那須塩原市,0.457468131,0.724747456,0.766467665,0.437505402,0.367859485,0.651660574,0.46349687,0.458884125,0.67801931,0.424146018,0.555881115,0.479525077,0.639904063,0.491580112,0.49252024,0.554416343,0.58765689
さくら市,0.419804308,0.781646406,0.784858411,0.444688353,0.42552634,0.723003427,0.397055244,0.380024357,0.450663304,0.464452657,0.557214369,0.605483614,0.645169605,0.383204873,0.489615077,0.563146475,0.49538945
那須烏山市,0.339834887,0.680437848,0.757628545,0.493049335,0.453824415,0.670412824,0.450855294,0.417259817,0.637435399,0.476314441,0.554138309,0.481761399,0.655191053,0.47183307,0.515573856,0.681960585,0.494351453
下野市,0.425780914,0.769523215,0.825545769,0.372232046,0.443695686,0.706525087,0.410210918,0.461873896,0.716009739,0.459388364,0.556563777,0.479644433,0.64191979,0.387809281,0.553195757,0.602110561,0.659257421
上三川町,0.53235991,0.689807427,0.774932478,0.410599809,0.375709087,0.695249648,0.414419073,0.288433133,0.591978783,0.511430158,0.555514962,0.472134734,0.642592501,0.390445687,0.492859211,0.569044533,0.644165656
益子町,0.422066149,0.748273585,0.767644498,0.541399034,0.464591583,0.706750737,0.40022319,0.423254966,0.667489661,0.500968985,0.557956052,0.482078039,0.643969957,0.486180729,0.467953814,0.682479608,0.495715819
茂木町,0.419491651,0.796133195,0.732814798,0.438521561,0.470412932,0.672240935,0.376785165,0.410710622,0.695770075,0.432779574,0.5531125,0.422996145,0.639139198,0.469773641,0.540153743,0.669576168,0.34695445
市貝町,0.502602029,0.759271861,0.762941364,0.425195453,0.38496083,0.682047924,0.45828774,0.47881304,0.593903536,0.480439089,0.556605422,0.558672374,0.640164411,0.465161661,0.469440753,0.634510719,0.846572057
芳賀町,0.452312547,0.754079772,0.743026146,0.441584799,0.353899998,0.668063059,0.470737417,0.376357039,0.831433845,0.45684645,0.55484327,0.520701149,0.632402773,0.474022879,0.647892067,0.67975066,0.636694683
壬生町,0.398714463,0.671093192,0.804272687,0.351063563,0.427022234,0.704268036,0.373119503,0.418737574,0.655177741,0.479745144,0.554814421,0.46484911,0.644780259,0.366214352,0.545281803,0.592660973,0.697381804
野木町,0.49814087,0.729432667,0.776506531,0.440430778,0.402779201,0.674875007,0.4545051,0.440535626,0.595700328,0.510906245,0.560261845,0.532625025,0.651020513,0.418882744,0.44827979,0.592782389,0.424208073
塩谷町,0.418343353,0.692690739,0.732480465,0.49289363,0.442281778,0.682191663,0.38145997,0.462916048,0.545865481,0.461527758,0.552148021,0.475631852,0.653999938,0.451302664,0.573558843,0.659359748,0.461843266
高根沢町,0.465647359,0.686763248,0.78664788,0.407377151,0.445219278,0.703771143,0.388648893,0.459113549,0.635094511,0.423153244,0.555715696,0.514521257,0.637545532,0.44134404,0.500879348,0.606880795,0.548797369
那須町,0.461276003,0.705434365,0.691661298,0.536556805,0.434383449,0.647230577,0.460536866,0.419488777,0.695907979,0.52146889,0.55380065,0.468396728,0.652727712,0.492079651,0.412475566,0.678171284,0.627139534
那珂川町,0.492562542,0.664606011,0.744388112,0.441648372,0.479411655,0.683968706,0.483524009,0.616153398,0.850946956,0.393863048,0.554926104,0.554748469,0.643022466,0.443601025,0.520644188,0.665150516,0.389243037
前橋市,0.352854813,0.695052284,0.891927809,0.473639619,0.416177609,0.718509193,0.411409033,0.396321444,0.658387256,0.42903127,0.549286783,0.472861201,0.65384697,0.348893432,0.541015464,0.52186215,0.386624591
高崎市,0.419384717,0.692931927,0.864934941,0.470113732,0.393783052,0.717720905,0.407721379,0.343326202,0.63510559,0.484423986,0.552242167,0.472508068,0.648474709,0.346190911,0.513638938,0.519158935,0.543536195
桐生市,0.415561562,0.690784563,0.732584974,0.389482365,0.441959004,0.671856037,0.43591389,0.375115057,0.821778149,0.468701197,0.549188937,0.461096154,0.639548712,0.51871927,0.58467287,0.607474531,0.656051565
伊勢崎市,0.451996934,0.693943773,0.865839947,0.434837228,0.390428038,0.648477535,0.398938006,0.406625505,0.80141971,0.474819827,0.554051386,0.474825961,0.65704956,0.327457927,0.494780337,0.507078581,0.537671636
太田市,0.458002222,0.708739302,0.814107357,0.384391298,0.381610629,0.655084742,0.41541218,0.401872637,0.852309948,0.526097033,0.554781641,0.48020802,0.647130355,0.336418702,0.509361158,0.510396666,0.622249138
沼田市,0.408704641,0.691247298,0.795989366,0.370089511,0.482024642,0.687679274,0.455075152,0.441008949,0.631033032,0.466863301,0.555001574,0.4406361,0.650815671,0.517515815,0.587707236,0.673759591,0.626410887
館林市,0.44759172,0.691649509,0.776108617,0.411420513,0.43200445,0.661008229,0.385430045,0.481183671,0.7937167,0.510303978,0.555178615,0.46403548,0.667337818,0.330775183,0.496329137,0.56108482,0.618505633
渋川市,0.460679489,0.698924023,0.729167747,0.435612386,0.447667493,0.707535362,0.44065612,0.448140229,0.641610098,0.432166235,0.558493309,0.458607046,0.643688971,0.45038247,0.499407953,0.591429173,0.581420942
藤岡市,0.422312468,0.695108398,0.817247729,0.436813164,0.436794734,0.660603675,0.418259863,0.458757408,0.678752041,0.488152405,0.55278085,0.481251092,0.649197298,0.351160127,0.534547743,0.641802715,0.528706959
富岡市,0.419479514,0.714516196,0.729118974,0.45849262,0.460394311,0.656004805,0.400332038,0.51979589,0.632135051,0.416455938,0.553027919,0.512223791,0.640469678,0.353945247,0.539978525,0.623471711,0.489928318
安中市,0.464920736,0.708073372,0.754300618,0.437684859,0.399699454,0.664802637,0.420800069,0.502366752,0.756963957,0.451709935,0.5551192,0.510660144,0.643637501,0.423586468,0.488347592,0.536130623,0.534370872
みどり市,0.296720195,0.684944238,0.790406117,0.378878926,0.449250239,0.665254205,0.399431101,0.50095529,0.599936773,0.416382149,0.551470248,0.510368836,0.64163534,0.354645482,0.654267784,0.646060804,0.500823213
榛東村,0.46722763,0.720234021,0.818037631,0.375549595,0.445786464,0.697745078,0.458782234,0.410963834,0.793734708,0.430238895,0.556308088,0.503534197,0.64889754,0.463780269,0.494045705,0.611828594,0.532737071
吉岡町,0.393071674,0.703437146,0.783605759,0.570674836,0.458601281,0.718159206,0.390239319,0.456009138,0.591731365,0.448234531,0.552783674,0.445221913,0.650338282,0.524064513,0.566677902,0.665950484,0.610832875
上野村,0.38221035,0.701423641,0.64369773,0.528173149,0.524664839,0.638080149,0.421093852,0.488245587,0.885085339,0.499946387,0.55474616,0.467669388,0.641489675,0.492197986,0.61618555,0.628491081,0.404103738
神流町,0.253082249,0.442330421,0.668566105,0.570253795,0.577406704,0.636764214,0.458401329,0.524243224,0.438009501,0.399860055,0.558272253,0.476047875,0.697455617,0.454866473,0.547884081,0.658627357,0.459477847
下仁田町,0.425613178,0.823147466,0.662352137,0.541728264,0.626783447,0.642527148,0.422844167,0.498074513,0.629795442,0.48115148,0.555426686,0.470218032,0.644078299,0.450303704,0.500240484,0.713354383,0.585703359
南牧村,0.259040463,0.690227787,0.68799052,0.579447722,0.719961092,0.675441968,0.396004448,0.488804041,0.871971295,0.41398042,0.556341721,0.475925111,0.649968569,0.467670413,0.562236525,0.682090797,0.574359615
甘楽町,0.40870421,0.68026806,0.668754162,0.514332407,0.573041479,0.683557033,0.399784637,0.467938164,0.852772076,0.514229654,0.563158761,0.468223655,0.654026419,0.380071951,0.582578121,0.66946334,0.92487428
中之条町,0.462283966,0.663202145,0.710700304,0.525950374,0.472103052,0.681551389,0.457716586,0.504894445,0.548988732,0.357145951,0.557067846,0.486975481,0.645674477,0.455229524,0.462768276,0.660285118,0.905931776
長野原町,0.305525684,0.640475597,0.662271765,0.445743434,0.567096326,0.654555075,0.422099811,0.491022946,0.497133855,0.416334461,0.581160425,0.47352455,0.674910773,0.45783791,0.613106933,0.6682458,0.317319926
嬬恋村,0.465075996,0.726233352,0.793951131,0.474611009,0.498165754,0.6541055,0.452955378,0.524885065,0.72884642,0.455049023,0.557563836,0.508006588,0.652529378,0.460001972,0.685274598,0.671675611,0.930540607
草津町,0.101066242,0.686508826,0.724080779,0.536003151,0.490998982,0.696426175,0.46011624,0.526623332,0.605358704,0.414770525,0.556216656,0.509960677,0.645014952,0.544915056,0.556219656,0.641794191,0.317254933
高山村,0.390040144,0.668868023,0.755752338,0.572405256,0.428343242,0.660586676,0.409210587,0.490320905,0.797879487,0.424863467,0.569618152,0.518872663,0.652162432,0.552415205,0.598677767,0.632068286,0.440923268
東吾妻町,0.397570658,0.706668391,0.701194943,0.512492821,0.509092663,0.67242711,0.393874467,0.452500646,0.883026852,0.475290583,0.553871195,0.472249086,0.644758419,0.49017549,0.589212727,0.663361898,0.534243445
片品村,0.411431624,0.664456954,0.730830365,0.499441503,0.535839712,0.680112968,0.414090127,0.52892983,0.49766152,0.455107588,0.557994451,0.466464315,0.655538294,0.442330121,0.506911287,0.714171407,0.461389556
川場村,0.35623418,0.680528345,0.842996028,0.514048618,0.619325204,0.661570259,0.438421073,0.458778361,0.661675543,0.371104902,0.564030444,0.51377799,0.652980162,0.45526418,0.618309134,0.691313842,0.491088027
昭和村,0.558277791,0.762196866,0.878250415,0.540867254,0.46145647,0.646030808,0.398541605,0.535092245,0.838393333,0.393122976,0.554363455,0.518706885,0.644975041,0.458165278,0.398328079,0.680779683,0.494337531
みなかみ町,0.395553951,0.632719754,0.729657608,0.494196948,0.461910297,0.680131252,0.415321004,0.504641914,0.61891424,0.43504502,0.557923475,0.468245588,0.649156081,0.431190081,0.583998691,0.661784994,0.535085887
玉村町,0.455691737,0.708664573,0.889431056,0.471137518,0.405671201,0.675020894,0.402558999,0.498787042,0.659845591,0.466315802,0.553195908,0.502982929,0.638036272,0.348174103,0.453164219,0.55205995,0.621360765
板倉町,0.591945585,0.694919646,0.735921432,0.365354619,0.463425236,0.680367531,0.456492624,0.456514198,0.854857417,0.457566175,0.55771324,0.508970787,0.641192184,0.396378078,0.392395541,0.625304242,0.644967969
明和町,0.502307602,0.669259924,0.711091004,0.479012167,0.497406393,0.681061943,0.479598065,0.293406167,0.867155477,0.525816082,0.558321955,0.55818162,0.647112738,0.376115666,0.550322637,0.665750777,0.772330324
千代田町,0.53931692,0.656139065,0.764202606,0.462218776,0.378014143,0.657333032,0.401721287,0.420191226,0.932147903,0.449136459,0.55431708,0.513673484,0.644963904,0.344482418,0.397446364,0.72855132,0.612029316
大泉町,0.561240342,0.709909008,0.737910175,0.483346973,0.56415347,0.655223356,0.397932225,0.488089181,0.923741511,0.508728976,0.558815473,0.51537814,0.671071346,0.324759185,0.412935393,0.565120585,0.502100308
邑楽町,0.498812759,0.680580158,0.751536813,0.448479817,0.417699646,0.669666386,0.416726028,0.520608679,0.94215533,0.491730188,0.556869991,0.514912317,0.64230376,0.34554069,0.458556295,0.623696161,0.59240848
さいたま市,0.419939617,0.691124769,0.81034957,0.512673327,0.44343455,0.677704963,0.414690012,0.453258091,0.64363687,0.484100439,0.546995797,0.480184817,0.637213674,0.30870456,0.517404199,0.517791997,0.88605394
川越市,0.507881132,0.709646606,0.850571765,0.422708904,0.355212983,0.653826536,0.370707229,0.481163985,0.703550374,0.501585796,0.564480678,0.473311694,0.672368141,0.317615798,0.455927281,0.440849456,0.637553696
熊谷市,0.459755176,0.717795732,0.832631112,0.440284768,0.359502417,0.668396436,0.410353623,0.378681466,0.60402933,0.49422906,0.558346113,0.518986461,0.63657414,0.341844478,0.48344841,0.458371609,0.674576722
川口市,0.450856439,0.693235991,0.850789644,0.434932707,0.363114873,0.648722304,0.394054748,0.443276636,0.673002786,0.474646664,0.54868431,0.466728469,0.644785764,0.322197703,0.504219997,0.415998882,0.618477635
行田市,0.496494922,0.674665899,0.844451721,0.47478116,0.407479704,0.674815483,0.413779298,0.441978502,0.761960842,0.494314073,0.560285104,0.462977331,0.647213362,0.337534219,0.487249777,0.593390687,0.69926299
秩父市,0.476489923,0.70582091,0.829195382,0.495429354,0.397053628,0.664477399,0.42621307,0.440194127,0.66396039,0.397223586,0.556599691,0.450561737,0.648383403,0.347797665,0.49436046,0.582877907,0.547030094
所沢市,0.506560234,0.707167184,0.857492959,0.476306296,0.353835784,0.631303231,0.427630898,0.490441691,0.625339333,0.478874169,0.554823263,0.479191719,0.648780692,0.315618103,0.455404554,0.438999007,0.948843628
飯能市,0.420469949,0.752049729,0.818181392,0.543402135,0.427352358,0.681744167,0.395402699,0.46283939,0.65450058,0.494712511,0.557389855,0.464581189,0.649767866,0.361712261,0.591049495,0.577721052,0.552528597
加須市,0.496629264,0.692540905,0.948791044,0.372870794,0.3840545,0.661673408,0.420678175,0.481726834,0.786489359,0.456795542,0.558217709,0.469294128,0.656501802,0.368004779,0.413485905,0.51312958,0.301504514
本庄市,0.490178735,0.716659334,0.876808398,0.371850686,0.405092386,0.74722207,0.447222068,0.420429237,0.800265428,0.489165701,0.554939007,0.458805225,0.648543522,0.342929373,0.541640352,0.545505291,0.625752791
東松山市,0.488057681,0.701205042,0.838977757,0.494254251,0.40397425,0.670225694,0.409392587,0.483270922,0.686789364,0.470532152,0.561119896,0.457203162,0.65768786,0.344956576,0.482610771,0.53746584,0.622358052
春日部市,0.457831836,0.709217505,0.857851546,0.443620644,0.389813232,0.652449175,0.424618049,0.497615745,0.628394597,0.470896996,0.554198047,0.484863543,0.647907623,0.317448783,0.464629671,0.565778422,0.622596936
狭山市,0.460898225,0.787749137,0.820702481,0.458976714,0.378571241,0.680652234,0.389348608,0.439706743,0.697040099,0.496258082,0.55206505,0.479438314,0.641232921,0.326817778,0.508696897,0.49796407,0.619847724
羽生市,0.463652831,0.689850084,0.818716743,0.438440938,0.418547521,0.658568707,0.353237253,0.522083139,0.813352277,0.465293545,0.559213981,0.469554759,0.700158655,0.340077153,0.465344783,0.543449687,0.155803306
鴻巣市,0.45863859,0.667946316,0.817429,0.407666387,0.437823532,0.679774988,0.392145476,0.497911112,0.667861503,0.450166558,0.558224087,0.453802354,0.652650673,0.340510874,0.500500832,0.600425088,0.619418912
深谷市,0.417212668,0.752202537,0.882865095,0.469994933,0.397507556,0.722517735,0.438343164,0.444450601,0.740625627,0.45693599,0.554334002,0.476733147,0.638830092,0.37663219,0.537914562,0.535816944,0.623588263
上尾市,0.453342376,0.698641944,0.839623097,0.446982709,0.356730187,0.651034379,0.328798189,0.50638419,0.590131287,0.416116254,0.558135238,0.445860149,0.68375255,0.319409474,0.46079822,0.453626054,0.207489342
草加市,0.457734311,0.700642859,0.87043494,0.490957571,0.377477513,0.661384625,0.352898584,0.49687051,0.639432532,0.484560653,0.553566901,0.475364244,0.650476458,0.306115761,0.507572746,0.456673114,0.597210033
越谷市,0.454175664,0.701212084,0.839293525,0.471124772,0.378962979,0.677818785,0.37058316,0.510034265,0.615966292,0.461452974,0.548524746,0.456635414,0.650118928,0.318412761,0.539483731,0.489694007,0.576206757
蕨市,0.460765471,0.706767102,0.828084833,0.456960122,0.493911098,0.658703921,0.337922066,0.449595876,0.499144368,0.477137603,0.554375701,0.467186563,0.639782938,0.54718088,0.5037961,0.442663138,0.53027068
戸田市,0.466107575,0.694669054,0.830708921,0.406799704,0.298823316,0.685780634,0.355291441,0.457104944,0.669333241,0.492785471,0.551867514,0.469331466,0.654297202,0.394984319,0.564256877,0.384339063,0.850992103
入間市,0.497805859,0.68723559,0.872429089,0.484952138,0.390711001,0.671787936,0.400373413,0.457226221,0.648438426,0.486330602,0.555717241,0.467715276,0.649450937,0.391148505,0.49234783,0.508134612,0.580494611
朝霞市,0.499114208,0.778088791,0.8020984,0.390409907,0.3220591,0.665253117,0.388425016,0.455150115,0.54246966,0.467874851,0.560850952,0.48554518,0.648168468,0.309888743,0.49919597,0.349327394,0.430933417
志木市,0.462636953,0.7798263,0.70774714,0.403818709,0.374218124,0.6841241,0.463838311,0.458736602,0.590851715,0.455015716,0.553929108,0.43505031,0.647332534,0.568833223,0.536863424,0.479131171,0.938101764
和光市,0.508495256,0.71650039,0.951096554,0.511310717,0.614272796,0.677311607,0.329596432,0.501283115,0.586690336,0.468193367,0.554733325,0.488917973,0.662014672,0.546043118,0.541674809,0.40979894,0.469777289
新座市,0.494091454,0.708269852,0.805474807,0.653251043,0.330074165,0.684367378,0.384937295,0.41802041,0.642994594,0.486906138,0.559717474,0.465360401,0.651368513,0.598807074,0.511168554,0.395099239,0.913009532
桶川市,0.464204733,0.78024141,0.865948474,0.439196972,0.40128023,0.669780162,0.366762959,0.519816542,0.670781792,0.449608971,0.553786635,0.455652093,0.66971981,0.544851168,0.507949517,0.563023586,0.620627333
久喜市,0.466031365,0.753075936,0.919714913,0.400273349,0.382016604,0.678466199,0.361778885,0.500087036,0.68065616,0.455432657,0.557533842,0.482332728,0.650108541,0.33862326,0.489956572,0.515840751,0.629570371
北本市,0.493191135,0.823796849,0.885117302,0.419772055,0.397605009,0.685417772,0.373505557,0.5231053,0.591852063,0.45472628,0.546484963,0.467448984,0.652524201,0.318623437,0.460360854,0.535796023,0.577420716
八潮市,0.5399317,0.698233201,0.815673442,0.475025179,0.32580227,0.712141461,0.426818776,0.453394186,0.902751398,0.506195198,0.55789002,0.512239394,0.659465474,0.545614787,0.497072879,0.410786192,0.659560393
富士見市,0.424242664,0.773919397,0.849619639,0.414189488,0.405571561,0.680308555,0.342107939,0.489323243,0.576348768,0.469218056,0.554311956,0.443915602,0.649384222,0.314909881,0.534409795,0.525154404,0.920587314
三郷市,0.49864267,0.693624642,0.812640071,0.446897828,0.359141681,0.731330854,0.355356774,0.486322292,0.581649817,0.462851034,0.551664057,0.502499471,0.695558562,0.545116056,0.515054037,0.420840177,0.568708997
蓮田市,0.497670212,0.772444012,0.863583095,0.442608823,0.396045066,0.702931475,0.423091594,0.500037808,0.712824975,0.458761002,0.557611665,0.467116086,0.656913661,0.330043492,0.498405815,0.539918219,0.621737241
坂戸市,0.500728399,0.772864768,0.786094383,0.471995222,0.468328938,0.676760799,0.347708342,0.491129449,0.632319809,0.45554497,0.564263576,0.502767019,0.657053628,0.337369998,0.466804848,0.546633172,0.581213886
幸手市,0.453708895,0.671922978,0.768123502,0.274024145,0.424981712,0.665940349,0.363922421,0.46714842,0.654061108,0.476201765,0.559686007,0.490146316,0.643900198,0.335830823,0.462726429,0.573540854,0.622188117
鶴ヶ島市,0.537765547,0.694448074,0.841128926,0.443031281,0.386133393,0.713096832,0.410774188,0.492364807,0.617242261,0.466514014,0.547918554,0.494646281,0.636142354,0.435967501,0.512439903,0.507584017,0.901430278
日高市,0.45791169,0.718276663,0.884976817,0.434123489,0.357884351,0.668240092,0.441471409,0.445424066,0.722784548,0.451234905,0.560774779,0.474434764,0.644438228,0.320206585,0.510968754,0.505516124,0.621370356
吉川市,0.539569933,0.668179995,0.859252352,0.448257969,0.376070661,0.70418654,0.362951278,0.421180776,0.638784609,0.490088209,0.564957747,0.478334123,0.66170639,0.327455451,0.498135377,0.517945406,0.615833614
ふじみ野市,0.503814065,0.756797932,0.806078679,0.412736144,0.36923698,0.673498752,0.368545063,0.464195102,0.593003891,0.42476892,0.551918639,0.45467166,0.646335037,0.307369036,0.514179508,0.462685651,0.579719797
白岡市,0.53865991,0.808099653,0.855486103,0.444809283,0.374085134,0.681792103,0.427829317,0.492640169,0.726747899,0.461956546,0.557270923,0.470197942,0.657507058,0.54141603,0.488178068,0.518800219,0.546986367
伊奈町,0.509079316,0.694956187,0.844960759,0.413101271,0.418613635,0.673815258,0.401213374,0.497023184,0.668563863,0.455437114,0.561740116,0.47885051,0.64420526,0.536548054,0.446106467,0.556642745,0.696129011
三芳町,0.592442327,0.713655449,0.85335856,0.515944315,0.317788544,0.693133733,0.357737428,0.503888448,0.84411739,0.4837026,0.556283591,0.478420802,0.703649115,0.540900644,0.498485583,0.689517036,0.706499844
毛呂山町,0.453590367,0.701875306,0.717120208,0.459659259,0.491164398,0.674685045,0.332129225,0.49939624,0.665869933,0.424544286,0.568153646,0.463043519,0.663234452,0.341093389,0.451530271,0.624678639,0.615955919
越生町,0.461490756,0.699108538,0.743795151,0.361361664,0.451587565,0.70063928,0.403471272,0.487436962,0.542371695,0.377086437,0.556923183,0.523826425,0.651711305,0.524787074,0.5696772,0.655437978,0.793064409
滑川町,0.538735975,0.719674906,0.798201979,0.402450367,0.408222635,0.682772401,0.358166292,0.44549776,0.703357743,0.431545593,0.560510022,0.507705695,0.650246543,0.519357072,0.435021229,0.552890337,0.460129012
嵐山町,0.544788673,0.733045339,0.714202927,0.47621654,0.494508653,0.682153174,0.396607018,0.501965392,0.841784656,0.508002033,0.551586837,0.479352334,0.660713384,0.525456084,0.451885365,0.600929199,0.671091094
小川町,0.490953188,0.693572662,0.75477334,0.435669588,0.439304144,0.680188719,0.435875126,0.442960375,0.695688476,0.48103897,0.557106318,0.48147398,0.650747826,0.356967671,0.510596112,0.648499821,0.635169987
川島町,0.544540691,0.783342488,0.786358402,0.474613577,0.426931824,0.685081417,0.367728529,0.423859737,0.909936148,0.48404131,0.556648036,0.477279681,0.655628265,0.486408583,0.475120136,0.633015547,0.67735457
吉見町,0.497276574,0.748308763,0.734539374,0.448037381,0.528533756,0.679625407,0.407355504,0.485833079,0.867909356,0.472004962,0.558937755,0.511463134,0.643822232,0.399764789,0.462554622,0.635970852,0.53499953
鳩山町,0.420145174,0.700086298,0.720321157,0.541293397,0.467494941,0.687612813,0.379290499,0.497139111,0.602925316,0.512774679,0.554877211,0.526745801,0.679212984,0.366914592,0.597503659,0.659544567,0.536489017
ときがわ町,0.46008831,0.68736133,0.713612591,0.458611946,0.500301568,0.672900901,0.439557606,0.499536167,0.80570808,0.510246781,0.557460818,0.479422775,0.647830085,0.361514902,0.510646246,0.688022019,0.607272792
横瀬町,0.417257808,0.702476427,0.755169486,0.491883567,0.437136101,0.685939593,0.415022467,0.526403213,0.556353872,0.472871657,0.556827999,0.477251248,0.650745969,0.530114515,0.600733208,0.654490949,0.499233145
皆野町,0.457251294,0.702893402,0.728397529,0.540243008,0.50280456,0.680993986,0.427823895,0.484845869,0.613526432,0.401199559,0.559390706,0.435404153,0.647365709,0.346616804,0.503551639,0.686270031,0.538267551
長瀞町,0.465142484,0.70385717,0.74327154,0.511318197,0.511943934,0.67691909,0.393267446,0.502819121,0.744282712,0.467961535,0.557100125,0.470282385,0.64963166,0.530306618,0.488844336,0.686174791,0.615675238
小鹿野町,0.388451469,0.693085297,0.715965346,0.537630807,0.526867387,0.652083101,0.375145989,0.445487941,0.609337556,0.502669408,0.555137474,0.459873187,0.647741253,0.498057915,0.490290106,0.688186071,0.888304785
東秩父村,0.453569675,0.690685954,0.699451741,0.475544275,0.514771129,0.669382716,0.411062683,0.483962563,0.630190718,0.400640802,0.552556799,0.478363002,0.661303077,0.529492091,0.492323605,0.663231122,0.830267095
美里町,0.505905866,0.700168144,0.697834458,0.377559132,0.494996757,0.669384284,0.414709935,0.509776768,0.79361849,0.431404683,0.555148977,0.529786954,0.648800875,0.440229498,0.449158671,0.625035653,0.530860009
神川町,0.389414195,0.707127037,0.685257668,0.461725591,0.530146789,0.681445336,0.43700885,0.48423743,0.918683919,0.548952478,0.558441704,0.513533276,0.6509715,0.368768492,0.633666036,0.676891434,0.652072782
上里町,0.545867362,0.718124854,0.785601678,0.449129791,0.416029571,0.65024628,0.355436406,0.447941863,0.541656054,0.491104512,0.554740101,0.509287548,0.64463643,0.352635053,0.458961127,0.576337349,0.458615806
寄居町,0.499702997,0.711229209,0.808112418,0.475096438,0.410045974,0.661324619,0.396887522,0.277243769,0.854107304,0.542281411,0.555373042,0.478567893,0.647647978,0.368741355,0.504651481,0.560267016,0.681809122
宮代町,0.458833015,0.779535525,0.875909338,0.540585827,0.42052747,0.678933309,0.363249528,0.528226653,0.544007338,0.443441721,0.557230371,0.463018293,0.648910521,0.532996037,0.482519481,0.588485315,0.57808781
杉戸町,0.501603262,0.682305583,0.768878604,0.492790007,0.431145996,0.663038644,0.417192687,0.523895753,0.680378076,0.423590722,0.557629554,0.47341603,0.658347963,0.327118296,0.48702221,0.606487998,0.575276013
松伏町,0.535763093,0.688775601,0.748515759,0.457584287,0.445422322,0.675163381,0.386954379,0.460570869,0.651038934,0.475139363,0.565629145,0.514838103,0.643154319,0.344391759,0.442598827,0.591847475,0.651553868
千葉市,0.457984856,0.701043093,0.828660831,0.412415462,0.423073779,0.664183466,0.370055003,0.477976395,0.619962246,0.513120524,0.551011075,0.507083459,0.675992112,0.31622852,0.505770871,0.519641576,0.493958668
銚子市,0.479037872,0.694647301,0.697026202,0.500090585,0.442589434,0.645461363,0.421278427,0.49927935,0.702227466,0.512045537,0.559416525,0.485197928,0.680550022,0.494585912,0.395834954,0.672934678,0.64249585
市川市,0.464573872,0.704422619,0.835561469,0.458433222,0.364963669,0.665631417,0.366472097,0.455158425,0.582474287,0.505079984,0.555143532,0.479611674,0.638791865,0.327059962,0.502183015,0.393063596,0.901184971
船橋市,0.496047006,0.690993169,0.852310484,0.414555735,0.365230159,0.637700498,0.446735948,0.478119853,0.662586485,0.479771148,0.553969596,0.45589252,0.645411081,0.308918211,0.452784969,0.452558863,0.817293111
館山市,0.425933723,0.662453923,0.725171941,0.49362043,0.457591881,0.655055484,0.426438783,0.454901508,0.536757332,0.37189953,0.555013305,0.46802676,0.649227474,0.447864628,0.467585,0.601630121,0.978007542
木更津市,0.497338343,0.708717692,0.828458799,0.404170768,0.384966819,0.65495051,0.420783077,0.482714562,0.581721841,0.450816038,0.556686449,0.455421062,0.641082088,0.350855233,0.454013831,0.516639279,0.847835889
松戸市,0.463139321,0.705731878,0.86432248,0.435363117,0.342884125,0.640215328,0.414898029,0.480065892,0.611379722,0.466540677,0.546534028,0.462153982,0.647689702,0.317741202,0.452079346,0.408103021,0.577885173
野田市,0.501593505,0.704751399,0.780101419,0.527661362,0.37948977,0.676209505,0.417507749,0.451128436,0.807455594,0.482117597,0.555586324,0.475029412,0.649563689,0.340798939,0.49087903,0.514830388,0.661021732
茂原市,0.448715554,0.690178968,0.777594482,0.409483197,0.415187992,0.670188476,0.387962943,0.47816368,0.590414776,0.475474892,0.556419653,0.462406503,0.679158278,0.350466071,0.514022492,0.569486942,0.463997925
成田市,0.498144975,0.70079221,0.957105429,0.381298816,0.611625825,0.666203346,0.45078781,0.420900445,0.694464692,0.539648076,0.554925676,0.477016514,0.67829554,0.371636678,0.495809469,0.77964884,0.617136702
佐倉市,0.503105803,0.708961869,0.885869441,0.422638099,0.358288987,0.687696894,0.443655897,0.490669064,0.706559694,0.455423609,0.559174191,0.501476119,0.642991455,0.353167344,0.484716829,0.510260958,0.574533949
東金市,0.515629945,0.697509286,0.756594214,0.419891146,0.421060928,0.657188525,0.470568427,0.485038782,0.633013594,0.480728887,0.550163369,0.50726796,0.65654147,0.450090925,0.357427519,0.606459982,0.622468385
旭市,0.443924419,0.682414059,0.647453259,0.517936473,0.448823136,0.644746475,0.338569984,0.503002029,0.682831648,0.433634168,0.559918482,0.477147754,0.652183166,0.457725749,0.413326779,0.664905523,0.538053176
習志野市,0.463657104,0.700642798,0.80501843,0.614702135,0.40743241,0.673904364,0.293391248,0.49824747,0.532618361,0.480121981,0.549148967,0.460092073,0.651492762,0.426247955,0.54478247,0.469899564,0.46234866
柏市,0.497831065,0.703849007,0.826978774,0.574929091,0.359563438,0.657689864,0.446202233,0.470139492,0.647486722,0.469080965,0.546160818,0.459142509,0.637532413,0.321060238,0.492800651,0.448407684,0.897128075
勝浦市,0.488097246,0.66945692,0.749165973,0.492502286,0.469012376,0.673281937,0.395331019,0.495050734,0.634932426,0.410512407,0.553134619,0.506312119,0.64809203,0.419651109,0.4575701,0.639979853,0.578872892
